Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate
2024,Bahrain Grand Prix,NOR,McLaren,7,1,10,SOFT,97.86,6,23.7,18.2,99.2
2024,Bahrain Grand Prix,NOR,McLaren,8,1,11,SOFT,98.134,6,23.7,18.2,97.4
2024,Bahrain Grand Prix,NOR,McLaren,9,1,12,SOFT,98.064,6,23.7,18.2,95.6
2024,Bahrain Grand Prix,NOR,McLaren,11,1,14,SOFT,98.172,5,23.7,18.2,92
2024,Bahrain Grand Prix,NOR,McLaren,12,1,15,SOFT,98.082,4,23.7,18.2,90.2
2024,Bahrain Grand Prix,NOR,McLaren,15,2,2,HARD,96.912,8,23.7,18.2,84.8
2024,Bahrain Grand Prix,NOR,McLaren,16,2,3,HARD,96.565,6,23.7,18.2,83
2024,Bahrain Grand Prix,NOR,McLaren,17,2,4,HARD,96.776,6,23.7,18.2,81.2
2024,Bahrain Grand Prix,NOR,McLaren,18,2,5,HARD,96.508,6,23.7,18.2,79.4
2024,Bahrain Grand Prix,NOR,McLaren,19,2,6,HARD,96.416,6,23.7,18.2,77.6
2024,Bahrain Grand Prix,NOR,McLaren,20,2,7,HARD,96.501,6,23.7,18.2,75.8
2024,Bahrain Grand Prix,NOR,McLaren,21,2,8,HARD,96.62,6,23.7,18.2,74
2024,Bahrain Grand Prix,NOR,McLaren,22,2,9,HARD,96.668,6,23.7,18.2,72.2
2024,Bahrain Grand Prix,NOR,McLaren,23,2,10,HARD,96.696,6,23.7,18.2,70.4
2024,Bahrain Grand Prix,NOR,McLaren,24,2,11,HARD,96.823,6,23.7,18.2,68.6
2024,Bahrain Grand Prix,NOR,McLaren,25,2,12,HARD,96.73,6,23.7,18.2,66.8
2024,Bahrain Grand Prix,NOR,McLaren,26,2,13,HARD,96.566,6,23.7,18.2,65
2024,Bahrain Grand Prix,NOR,McLaren,27,2,14,HARD,96.726,6,23.7,18.2,63.2
2024,Bahrain Grand Prix,NOR,McLaren,28,2,15,HARD,97.018,6,23.7,18.2,61.4
2024,Bahrain Grand Prix,NOR,McLaren,29,2,16,HARD,97.041,6,23.7,18.2,59.6
2024,Bahrain Grand Prix,NOR,McLaren,30,2,17,HARD,96.986,6,23.7,18.2,57.8
2024,Bahrain Grand Prix,NOR,McLaren,31,2,18,HARD,97.083,6,23.7,18.2,56
2024,Bahrain Grand Prix,NOR,McLaren,32,2,19,HARD,97.171,5,23.7,18.2,54.2
2024,Bahrain Grand Prix,NOR,McLaren,35,3,2,HARD,94.476,7,23.7,18.2,48.8
2024,Bahrain Grand Prix,NOR,McLaren,36,3,3,HARD,95.69,6,23.7,18.2,47
2024,Bahrain Grand Prix,NOR,McLaren,37,3,4,HARD,95.067,6,23.7,18.2,45.2
2024,Bahrain Grand Prix,NOR,McLaren,38,3,5,HARD,95.149,6,23.7,18.2,43.4
2024,Bahrain Grand Prix,NOR,McLaren,39,3,6,HARD,94.88,6,23.7,18.2,41.6
2024,Bahrain Grand Prix,NOR,McLaren,40,3,7,HARD,95.276,6,23.7,18.2,39.8
2024,Bahrain Grand Prix,NOR,McLaren,41,3,8,HARD,95.069,6,23.7,18.2,38
2024,Bahrain Grand Prix,NOR,McLaren,42,3,9,HARD,95.165,6,23.7,18.2,36.2
2024,Bahrain Grand Prix,NOR,McLaren,43,3,10,HARD,95.295,6,23.7,18.2,34.4
2024,Bahrain Grand Prix,NOR,McLaren,44,3,11,HARD,95.346,6,23.7,18.2,32.6
2024,Bahrain Grand Prix,NOR,McLaren,45,3,12,HARD,95.338,6,23.7,18.2,30.8
2024,Bahrain Grand Prix,NOR,McLaren,46,3,13,HARD,95.371,6,23.7,18.2,29
2024,Bahrain Grand Prix,NOR,McLaren,47,3,14,HARD,95.485,6,23.7,18.2,27.2
2024,Bahrain Grand Prix,NOR,McLaren,48,3,15,HARD,95.717,6,23.7,18.2,25.4
2024,Bahrain Grand Prix,NOR,McLaren,49,3,16,HARD,95.674,6,23.7,18.2,23.6
2024,Bahrain Grand Prix,NOR,McLaren,50,3,17,HARD,95.657,6,23.7,18.2,21.8
2024,Bahrain Grand Prix,NOR,McLaren,51,3,18,HARD,96.038,6,23.7,18.2,20
2024,Bahrain Grand Prix,NOR,McLaren,52,3,19,HARD,95.922,6,23.7,18.2,18.2
2024,Bahrain Grand Prix,NOR,McLaren,53,3,20,HARD,95.782,6,23.7,18.2,16.4
2024,Bahrain Grand Prix,NOR,McLaren,54,3,21,HARD,95.934,6,23.7,18.2,14.6
2024,Bahrain Grand Prix,NOR,McLaren,55,3,22,HARD,96.223,6,23.7,18.2,12.8
2024,Bahrain Grand Prix,NOR,McLaren,56,3,23,HARD,95.976,6,23.7,18.2,11
2024,Bahrain Grand Prix,NOR,McLaren,57,3,24,HARD,96.582,6,23.7,18.2,9.2
2024,Bahrain Grand Prix,HAM,Mercedes,2,1,5,SOFT,98.273,9,23.7,18.2,108.2
2024,Bahrain Grand Prix,HAM,Mercedes,3,1,6,SOFT,98.303,9,23.7,18.2,106.4
2024,Bahrain Grand Prix,HAM,Mercedes,4,1,7,SOFT,98.287,9,23.7,18.2,104.6
2024,Bahrain Grand Prix,HAM,Mercedes,5,1,8,SOFT,98.35,9,23.7,18.2,102.8
2024,Bahrain Grand Prix,HAM,Mercedes,6,1,9,SOFT,98.183,9,23.7,18.2,101
2024,Bahrain Grand Prix,HAM,Mercedes,7,1,10,SOFT,97.839,9,23.7,18.2,99.2
2024,Bahrain Grand Prix,HAM,Mercedes,8,1,11,SOFT,98.221,9,23.7,18.2,97.4
2024,Bahrain Grand Prix,HAM,Mercedes,9,1,12,SOFT,98.645,9,23.7,18.2,95.6
2024,Bahrain Grand Prix,HAM,Mercedes,11,1,14,SOFT,98.236,8,23.7,18.2,92
2024,Bahrain Grand Prix,HAM,Mercedes,14,2,2,HARD,97.178,11,23.7,18.2,86.6
2024,Bahrain Grand Prix,HAM,Mercedes,15,2,3,HARD,97.264,10,23.7,18.2,84.8
2024,Bahrain Grand Prix,HAM,Mercedes,16,2,4,HARD,97.091,8,23.7,18.2,83
2024,Bahrain Grand Prix,HAM,Mercedes,17,2,5,HARD,97.111,8,23.7,18.2,81.2
2024,Bahrain Grand Prix,HAM,Mercedes,18,2,6,HARD,96.85,8,23.7,18.2,79.4
2024,Bahrain Grand Prix,HAM,Mercedes,19,2,7,HARD,96.694,8,23.7,18.2,77.6
2024,Bahrain Grand Prix,HAM,Mercedes,20,2,8,HARD,96.264,8,23.7,18.2,75.8
2024,Bahrain Grand Prix,HAM,Mercedes,21,2,9,HARD,96.51,8,23.7,18.2,74
2024,Bahrain Grand Prix,HAM,Mercedes,22,2,10,HARD,96.633,8,23.7,18.2,72.2
2024,Bahrain Grand Prix,HAM,Mercedes,23,2,11,HARD,96.717,8,23.7,18.2,70.4
2024,Bahrain Grand Prix,HAM,Mercedes,24,2,12,HARD,96.666,8,23.7,18.2,68.6
2024,Bahrain Grand Prix,HAM,Mercedes,25,2,13,HARD,96.919,8,23.7,18.2,66.8
2024,Bahrain Grand Prix,HAM,Mercedes,26,2,14,HARD,96.714,8,23.7,18.2,65
2024,Bahrain Grand Prix,HAM,Mercedes,27,2,15,HARD,97.201,8,23.7,18.2,63.2
2024,Bahrain Grand Prix,HAM,Mercedes,28,2,16,HARD,96.692,8,23.7,18.2,61.4
2024,Bahrain Grand Prix,HAM,Mercedes,29,2,17,HARD,96.786,8,23.7,18.2,59.6
2024,Bahrain Grand Prix,HAM,Mercedes,30,2,18,HARD,97.244,8,23.7,18.2,57.8
2024,Bahrain Grand Prix,HAM,Mercedes,31,2,19,HARD,96.975,8,23.7,18.2,56
2024,Bahrain Grand Prix,HAM,Mercedes,32,2,20,HARD,97.325,7,23.7,18.2,54.2
2024,Bahrain Grand Prix,HAM,Mercedes,35,3,2,HARD,95.489,8,23.7,18.2,48.8
2024,Bahrain Grand Prix,HAM,Mercedes,36,3,3,HARD,95.279,8,23.7,18.2,47
2024,Bahrain Grand Prix,HAM,Mercedes,37,3,4,HARD,95.597,8,23.7,18.2,45.2
2024,Bahrain Grand Prix,HAM,Mercedes,38,3,5,HARD,94.966,8,23.7,18.2,43.4
2024,Bahrain Grand Prix,HAM,Mercedes,39,3,6,HARD,94.722,7,23.7,18.2,41.6
2024,Bahrain Grand Prix,HAM,Mercedes,40,3,7,HARD,95.041,7,23.7,18.2,39.8
2024,Bahrain Grand Prix,HAM,Mercedes,41,3,8,HARD,94.94,7,23.7,18.2,38
2024,Bahrain Grand Prix,HAM,Mercedes,42,3,9,HARD,94.996,7,23.7,18.2,36.2
2024,Bahrain Grand Prix,HAM,Mercedes,43,3,10,HARD,94.935,7,23.7,18.2,34.4
2024,Bahrain Grand Prix,HAM,Mercedes,44,3,11,HARD,95.169,7,23.7,18.2,32.6
2024,Bahrain Grand Prix,HAM,Mercedes,45,3,12,HARD,95.184,7,23.7,18.2,30.8
2024,Bahrain Grand Prix,HAM,Mercedes,46,3,13,HARD,95.285,7,23.7,18.2,29
2024,Bahrain Grand Prix,HAM,Mercedes,47,3,14,HARD,95.226,7,23.7,18.2,27.2
2024,Bahrain Grand Prix,HAM,Mercedes,48,3,15,HARD,96.165,7,23.7,18.2,25.4
2024,Bahrain Grand Prix,HAM,Mercedes,49,3,16,HARD,95.914,7,23.7,18.2,23.6
2024,Bahrain Grand Prix,HAM,Mercedes,50,3,17,HARD,95.612,7,23.7,18.2,21.8
2024,Bahrain Grand Prix,HAM,Mercedes,51,3,18,HARD,95.532,7,23.7,18.2,20
2024,Bahrain Grand Prix,HAM,Mercedes,52,3,19,HARD,95.479,7,23.7,18.2,18.2
2024,Bahrain Grand Prix,HAM,Mercedes,53,3,20,HARD,95.55,7,23.7,18.2,16.4
2024,Bahrain Grand Prix,HAM,Mercedes,54,3,21,HARD,95.974,7,23.7,18.2,14.6
2024,Bahrain Grand Prix,HAM,Mercedes,55,3,22,HARD,95.633,7,23.7,18.2,12.8
2024,Bahrain Grand Prix,HAM,Mercedes,56,3,23,HARD,95.706,7,23.7,18.2,11
2024,Bahrain Grand Prix,HAM,Mercedes,57,3,24,HARD,96.138,7,23.7,18.2,9.2
2024,Bahrain Grand Prix,PIA,McLaren,2,1,5,SOFT,98.382,8,23.7,18.2,108.2
2024,Bahrain Grand Prix,PIA,McLaren,3,1,6,SOFT,98.258,8,23.7,18.2,106.4
2024,Bahrain Grand Prix,PIA,McLaren,4,1,7,SOFT,97.897,8,23.7,18.2,104.6
2024,Bahrain Grand Prix,PIA,McLaren,5,1,8,SOFT,97.859,7,23.7,18.2,102.8
2024,Bahrain Grand Prix,PIA,McLaren,6,1,9,SOFT,97.955,7,23.7,18.2,101
2024,Bahrain Grand Prix,PIA,McLaren,7,1,10,SOFT,97.984,7,23.7,18.2,99.2
2024,Bahrain Grand Prix,PIA,McLaren,8,1,11,SOFT,97.956,7,23.7,18.2,97.4
2024,Bahrain Grand Prix,PIA,McLaren,9,1,12,SOFT,98.096,7,23.7,18.2,95.6
2024,Bahrain Grand Prix,PIA,McLaren,11,1,14,SOFT,98.397,7,23.7,18.2,92
2024,Bahrain Grand Prix,PIA,McLaren,14,2,2,HARD,96.796,10,23.7,18.2,86.6
2024,Bahrain Grand Prix,PIA,McLaren,15,2,3,HARD,96.823,9,23.7,18.2,84.8
2024,Bahrain Grand Prix,PIA,McLaren,16,2,4,HARD,96.427,7,23.7,18.2,83
2024,Bahrain Grand Prix,PIA,McLaren,17,2,5,HARD,96.872,7,23.7,18.2,81.2
2024,Bahrain Grand Prix,PIA,McLaren,18,2,6,HARD,97.095,7,23.7,18.2,79.4
2024,Bahrain Grand Prix,PIA,McLaren,19,2,7,HARD,96.577,7,23.7,18.2,77.6
2024,Bahrain Grand Prix,PIA,McLaren,20,2,8,HARD,96.644,7,23.7,18.2,75.8
2024,Bahrain Grand Prix,PIA,McLaren,21,2,9,HARD,96.733,7,23.7,18.2,74
2024,Bahrain Grand Prix,PIA,McLaren,22,2,10,HARD,96.555,7,23.7,18.2,72.2
2024,Bahrain Grand Prix,PIA,McLaren,23,2,11,HARD,96.68,7,23.7,18.2,70.4
2024,Bahrain Grand Prix,PIA,McLaren,24,2,12,HARD,96.884,7,23.7,18.2,68.6
2024,Bahrain Grand Prix,PIA,McLaren,25,2,13,HARD,97.008,7,23.7,18.2,66.8
2024,Bahrain Grand Prix,PIA,McLaren,26,2,14,HARD,96.882,7,23.7,18.2,65
2024,Bahrain Grand Prix,PIA,McLaren,27,2,15,HARD,96.905,7,23.7,18.2,63.2
2024,Bahrain Grand Prix,PIA,McLaren,28,2,16,HARD,96.905,7,23.7,18.2,61.4
2024,Bahrain Grand Prix,PIA,McLaren,29,2,17,HARD,97.179,7,23.7,18.2,59.6
2024,Bahrain Grand Prix,PIA,McLaren,30,2,18,HARD,97.177,7,23.7,18.2,57.8
2024,Bahrain Grand Prix,PIA,McLaren,31,2,19,HARD,97.57,7,23.7,18.2,56
2024,Bahrain Grand Prix,PIA,McLaren,32,2,20,HARD,97.163,6,23.7,18.2,54.2
2024,Bahrain Grand Prix,PIA,McLaren,33,2,21,HARD,97.088,6,23.7,18.2,52.4
2024,Bahrain Grand Prix,PIA,McLaren,36,3,2,HARD,95.153,9,23.7,18.2,47
2024,Bahrain Grand Prix,PIA,McLaren,37,3,3,HARD,94.774,9,23.7,18.2,45.2
2024,Bahrain Grand Prix,PIA,McLaren,38,3,4,HARD,95.298,9,23.7,18.2,43.4
2024,Bahrain Grand Prix,PIA,McLaren,39,3,5,HARD,94.983,9,23.7,18.2,41.6
2024,Bahrain Grand Prix,PIA,McLaren,40,3,6,HARD,95.005,8,23.7,18.2,39.8
2024,Bahrain Grand Prix,PIA,McLaren,41,3,7,HARD,95.109,8,23.7,18.2,38
2024,Bahrain Grand Prix,PIA,McLaren,42,3,8,HARD,95.341,8,23.7,18.2,36.2
2024,Bahrain Grand Prix,PIA,McLaren,43,3,9,HARD,95.258,8,23.7,18.2,34.4
2024,Bahrain Grand Prix,PIA,McLaren,44,3,10,HARD,95.238,8,23.7,18.2,32.6
2024,Bahrain Grand Prix,PIA,McLaren,45,3,11,HARD,95.306,8,23.7,18.2,30.8
2024,Bahrain Grand Prix,PIA,McLaren,46,3,12,HARD,95.296,8,23.7,18.2,29
2024,Bahrain Grand Prix,PIA,McLaren,47,3,13,HARD,95.376,8,23.7,18.2,27.2
2024,Bahrain Grand Prix,PIA,McLaren,48,3,14,HARD,95.702,8,23.7,18.2,25.4
2024,Bahrain Grand Prix,PIA,McLaren,49,3,15,HARD,95.653,8,23.7,18.2,23.6
2024,Bahrain Grand Prix,PIA,McLaren,50,3,16,HARD,95.984,8,23.7,18.2,21.8
2024,Bahrain Grand Prix,PIA,McLaren,51,3,17,HARD,95.8,8,23.7,18.2,20
2024,Bahrain Grand Prix,PIA,McLaren,52,3,18,HARD,96.024,8,23.7,18.2,18.2
2024,Bahrain Grand Prix,PIA,McLaren,53,3,19,HARD,95.739,8,23.7,18.2,16.4
2024,Bahrain Grand Prix,PIA,McLaren,54,3,20,HARD,96.107,8,23.7,18.2,14.6
2024,Bahrain Grand Prix,PIA,McLaren,55,3,21,HARD,95.973,8,23.7,18.2,12.8
2024,Bahrain Grand Prix,PIA,McLaren,56,3,22,HARD,96.1,8,23.7,18.2,11
2024,Bahrain Grand Prix,PIA,McLaren,57,3,23,HARD,95.92,8,23.7,18.2,9.2
2024,Bahrain Grand Prix,ALO,Aston Martin,2,1,5,SOFT,98.02,6,23.7,18.2,108.2
2024,Bahrain Grand Prix,ALO,Aston Martin,3,1,6,SOFT,99.046,7,23.7,18.2,106.4
2024,Bahrain Grand Prix,ALO,Aston Martin,4,1,7,SOFT,97.776,7,23.7,18.2,104.6
2024,Bahrain Grand Prix,ALO,Aston Martin,5,1,8,SOFT,99.292,8,23.7,18.2,102.8
2024,Bahrain Grand Prix,ALO,Aston Martin,6,1,9,SOFT,98.053,8,23.7,18.2,101
2024,Bahrain Grand Prix,ALO,Aston Martin,7,1,10,SOFT,98.008,8,23.7,18.2,99.2
2024,Bahrain Grand Prix,ALO,Aston Martin,8,1,11,SOFT,98.103,8,23.7,18.2,97.4
2024,Bahrain Grand Prix,ALO,Aston Martin,9,1,12,SOFT,98.896,8,23.7,18.2,95.6
2024,Bahrain Grand Prix,ALO,Aston Martin,11,1,14,SOFT,98.554,9,23.7,18.2,92
2024,Bahrain Grand Prix,ALO,Aston Martin,12,1,15,SOFT,98.543,6,23.7,18.2,90.2
2024,Bahrain Grand Prix,ALO,Aston Martin,13,1,16,SOFT,98.587,4,23.7,18.2,88.4
2024,Bahrain Grand Prix,ALO,Aston Martin,14,1,17,SOFT,98.612,3,23.7,18.2,86.6
2024,Bahrain Grand Prix,ALO,Aston Martin,17,2,2,HARD,96.97,9,23.7,18.2,81.2
2024,Bahrain Grand Prix,ALO,Aston Martin,18,2,3,HARD,97.361,9,23.7,18.2,79.4
2024,Bahrain Grand Prix,ALO,Aston Martin,19,2,4,HARD,97.072,9,23.7,18.2,77.6
2024,Bahrain Grand Prix,ALO,Aston Martin,20,2,5,HARD,97.357,9,23.7,18.2,75.8
2024,Bahrain Grand Prix,ALO,Aston Martin,21,2,6,HARD,97.342,9,23.7,18.2,74
2024,Bahrain Grand Prix,ALO,Aston Martin,22,2,7,HARD,97.122,9,23.7,18.2,72.2
2024,Bahrain Grand Prix,ALO,Aston Martin,23,2,8,HARD,97.265,9,23.7,18.2,70.4
2024,Bahrain Grand Prix,ALO,Aston Martin,24,2,9,HARD,97.046,9,23.7,18.2,68.6
2024,Bahrain Grand Prix,ALO,Aston Martin,25,2,10,HARD,97.179,9,23.7,18.2,66.8
2024,Bahrain Grand Prix,ALO,Aston Martin,26,2,11,HARD,97.638,9,23.7,18.2,65
2024,Bahrain Grand Prix,ALO,Aston Martin,27,2,12,HARD,96.945,9,23.7,18.2,63.2
2024,Bahrain Grand Prix,ALO,Aston Martin,28,2,13,HARD,97.256,9,23.7,18.2,61.4
2024,Bahrain Grand Prix,ALO,Aston Martin,29,2,14,HARD,97.104,9,23.7,18.2,59.6
2024,Bahrain Grand Prix,ALO,Aston Martin,30,2,15,HARD,96.982,9,23.7,18.2,57.8
2024,Bahrain Grand Prix,ALO,Aston Martin,31,2,16,HARD,96.957,9,23.7,18.2,56
2024,Bahrain Grand Prix,ALO,Aston Martin,32,2,17,HARD,97.056,8,23.7,18.2,54.2
2024,Bahrain Grand Prix,ALO,Aston Martin,33,2,18,HARD,97.202,8,23.7,18.2,52.4
2024,Bahrain Grand Prix,ALO,Aston Martin,34,2,19,HARD,97.601,7,23.7,18.2,50.6
2024,Bahrain Grand Prix,ALO,Aston Martin,35,2,20,HARD,97.273,5,23.7,18.2,48.8
2024,Bahrain Grand Prix,ALO,Aston Martin,36,2,21,HARD,98.343,7,23.7,18.2,47
2024,Bahrain Grand Prix,ALO,Aston Martin,37,2,22,HARD,96.799,7,23.7,18.2,45.2
2024,Bahrain Grand Prix,ALO,Aston Martin,38,2,23,HARD,97.297,7,23.7,18.2,43.4
2024,Bahrain Grand Prix,ALO,Aston Martin,39,2,24,HARD,97.946,8,23.7,18.2,41.6
2024,Bahrain Grand Prix,ALO,Aston Martin,40,2,25,HARD,98.061,9,23.7,18.2,39.8
2024,Bahrain Grand Prix,ALO,Aston Martin,43,3,2,HARD,95.107,11,23.7,18.2,34.4
2024,Bahrain Grand Prix,ALO,Aston Martin,44,3,3,HARD,94.981,10,23.7,18.2,32.6
2024,Bahrain Grand Prix,ALO,Aston Martin,45,3,4,HARD,94.872,10,23.7,18.2,30.8
2024,Bahrain Grand Prix,ALO,Aston Martin,46,3,5,HARD,95.126,10,23.7,18.2,29
2024,Bahrain Grand Prix,ALO,Aston Martin,47,3,6,HARD,95.225,10,23.7,18.2,27.2
2024,Bahrain Grand Prix,ALO,Aston Martin,48,3,7,HARD,94.199,9,23.7,18.2,25.4
2024,Bahrain Grand Prix,ALO,Aston Martin,49,3,8,HARD,94.571,9,23.7,18.2,23.6
2024,Bahrain Grand Prix,ALO,Aston Martin,50,3,9,HARD,94.677,9,23.7,18.2,21.8
2024,Bahrain Grand Prix,ALO,Aston Martin,51,3,10,HARD,94.916,9,23.7,18.2,20
2024,Bahrain Grand Prix,ALO,Aston Martin,52,3,11,HARD,94.862,9,23.7,18.2,18.2
2024,Bahrain Grand Prix,ALO,Aston Martin,53,3,12,HARD,95.249,9,23.7,18.2,16.4
2024,Bahrain Grand Prix,ALO,Aston Martin,54,3,13,HARD,95.745,9,23.7,18.2,14.6
2024,Bahrain Grand Prix,ALO,Aston Martin,55,3,14,HARD,95.066,9,23.7,18.2,12.8
2024,Bahrain Grand Prix,ALO,Aston Martin,56,3,15,HARD,95.014,9,23.7,18.2,11
2024,Bahrain Grand Prix,ALO,Aston Martin,57,3,16,HARD,95.276,9,23.7,18.2,9.2
2024,Bahrain Grand Prix,STR,Aston Martin,2,1,2,SOFT,97.987,19,23.7,18.2,108.2
2024,Bahrain Grand Prix,STR,Aston Martin,3,1,3,SOFT,98.279,19,23.7,18.2,106.4
2024,Bahrain Grand Prix,STR,Aston Martin,4,1,4,SOFT,98.364,19,23.7,18.2,104.6
2024,Bahrain Grand Prix,STR,Aston Martin,5,1,5,SOFT,98.725,18,23.7,18.2,102.8
2024,Bahrain Grand Prix,STR,Aston Martin,6,1,6,SOFT,98.925,18,23.7,18.2,101
2024,Bahrain Grand Prix,STR,Aston Martin,7,1,7,SOFT,98.769,18,23.7,18.2,99.2
2024,Bahrain Grand Prix,STR,Aston Martin,8,1,8,SOFT,98.857,18,23.7,18.2,97.4
2024,Bahrain Grand Prix,STR,Aston Martin,11,2,2,HARD,96.494,17,23.7,18.2,92
2024,Bahrain Grand Prix,STR,Aston Martin,12,2,3,HARD,97.175,16,23.7,18.2,90.2
2024,Bahrain Grand Prix,STR,Aston Martin,13,2,4,HARD,97.289,14,23.7,18.2,88.4
2024,Bahrain Grand Prix,STR,Aston Martin,14,2,5,HARD,97.624,13,23.7,18.2,86.6
2024,Bahrain Grand Prix,STR,Aston Martin,15,2,6,HARD,97.533,12,23.7,18.2,84.8
2024,Bahrain Grand Prix,STR,Aston Martin,16,2,7,HARD,98.027,11,23.7,18.2,83
2024,Bahrain Grand Prix,STR,Aston Martin,17,2,8,HARD,98.777,12,23.7,18.2,81.2
2024,Bahrain Grand Prix,STR,Aston Martin,18,2,9,HARD,97.417,12,23.7,18.2,79.4
2024,Bahrain Grand Prix,STR,Aston Martin,19,2,10,HARD,97.554,12,23.7,18.2,77.6
2024,Bahrain Grand Prix,STR,Aston Martin,20,2,11,HARD,97.859,12,23.7,18.2,75.8
2024,Bahrain Grand Prix,STR,Aston Martin,21,2,12,HARD,98.022,12,23.7,18.2,74
2024,Bahrain Grand Prix,STR,Aston Martin,22,2,13,HARD,98.175,12,23.7,18.2,72.2
2024,Bahrain Grand Prix,STR,Aston Martin,23,2,14,HARD,97.826,12,23.7,18.2,70.4
2024,Bahrain Grand Prix,STR,Aston Martin,24,2,15,HARD,98.138,12,23.7,18.2,68.6
2024,Bahrain Grand Prix,STR,Aston Martin,25,2,16,HARD,97.994,12,23.7,18.2,66.8
2024,Bahrain Grand Prix,STR,Aston Martin,26,2,17,HARD,98.133,12,23.7,18.2,65
2024,Bahrain Grand Prix,STR,Aston Martin,29,3,2,HARD,95.854,18,23.7,18.2,59.6
2024,Bahrain Grand Prix,STR,Aston Martin,30,3,3,HARD,95.632,18,23.7,18.2,57.8
2024,Bahrain Grand Prix,STR,Aston Martin,31,3,4,HARD,96.202,15,23.7,18.2,56
2024,Bahrain Grand Prix,STR,Aston Martin,32,3,5,HARD,95.821,15,23.7,18.2,54.2
2024,Bahrain Grand Prix,STR,Aston Martin,33,3,6,HARD,96.349,13,23.7,18.2,52.4
2024,Bahrain Grand Prix,STR,Aston Martin,34,3,7,HARD,96.332,13,23.7,18.2,50.6
2024,Bahrain Grand Prix,STR,Aston Martin,35,3,8,HARD,96.242,12,23.7,18.2,48.8
2024,Bahrain Grand Prix,STR,Aston Martin,36,3,9,HARD,96.086,11,23.7,18.2,47
2024,Bahrain Grand Prix,STR,Aston Martin,37,3,10,HARD,95.987,10,23.7,18.2,45.2
2024,Bahrain Grand Prix,STR,Aston Martin,38,3,11,HARD,96.364,10,23.7,18.2,43.4
2024,Bahrain Grand Prix,STR,Aston Martin,39,3,12,HARD,96.353,10,23.7,18.2,41.6
2024,Bahrain Grand Prix,STR,Aston Martin,40,3,13,HARD,96.485,10,23.7,18.2,39.8
2024,Bahrain Grand Prix,STR,Aston Martin,41,3,14,HARD,96.322,10,23.7,18.2,38
2024,Bahrain Grand Prix,STR,Aston Martin,42,3,15,HARD,96.343,9,23.7,18.2,36.2
2024,Bahrain Grand Prix,STR,Aston Martin,43,3,16,HARD,96.304,9,23.7,18.2,34.4
2024,Bahrain Grand Prix,STR,Aston Martin,44,3,17,HARD,96.564,9,23.7,18.2,32.6
2024,Bahrain Grand Prix,STR,Aston Martin,45,3,18,HARD,96.243,9,23.7,18.2,30.8
2024,Bahrain Grand Prix,STR,Aston Martin,46,3,19,HARD,96.379,9,23.7,18.2,29
2024,Bahrain Grand Prix,STR,Aston Martin,47,3,20,HARD,96.298,9,23.7,18.2,27.2
2024,Bahrain Grand Prix,STR,Aston Martin,48,3,21,HARD,97.325,10,23.7,18.2,25.4
2024,Bahrain Grand Prix,STR,Aston Martin,49,3,22,HARD,96.871,10,23.7,18.2,23.6
2024,Bahrain Grand Prix,STR,Aston Martin,50,3,23,HARD,96.541,10,23.7,18.2,21.8
2024,Bahrain Grand Prix,STR,Aston Martin,51,3,24,HARD,96.763,10,23.7,18.2,20
2024,Bahrain Grand Prix,STR,Aston Martin,52,3,25,HARD,96.934,10,23.7,18.2,18.2
2024,Bahrain Grand Prix,STR,Aston Martin,53,3,26,HARD,96.64,10,23.7,18.2,16.4
2024,Bahrain Grand Prix,STR,Aston Martin,54,3,27,HARD,96.693,10,23.7,18.2,14.6
2024,Bahrain Grand Prix,STR,Aston Martin,55,3,28,HARD,96.68,10,23.7,18.2,12.8
2024,Bahrain Grand Prix,STR,Aston Martin,56,3,29,HARD,96.582,10,23.7,18.2,11
2024,Bahrain Grand Prix,STR,Aston Martin,57,3,30,HARD,97.335,10,23.7,18.2,9.2
2024,Bahrain Grand Prix,ZHO,Kick Sauber,2,1,2,SOFT,98.92,13,23.7,18.2,108.2
2024,Bahrain Grand Prix,ZHO,Kick Sauber,3,1,3,SOFT,98.582,13,23.7,18.2,106.4
2024,Bahrain Grand Prix,ZHO,Kick Sauber,4,1,4,SOFT,98.428,13,23.7,18.2,104.6
2024,Bahrain Grand Prix,ZHO,Kick Sauber,5,1,5,SOFT,98.798,13,23.7,18.2,102.8
2024,Bahrain Grand Prix,ZHO,Kick Sauber,6,1,6,SOFT,98.488,13,23.7,18.2,101
2024,Bahrain Grand Prix,ZHO,Kick Sauber,7,1,7,SOFT,99.517,13,23.7,18.2,99.2
2024,Bahrain Grand Prix,ZHO,Kick Sauber,8,1,8,SOFT,99.646,13,23.7,18.2,97.4
2024,Bahrain Grand Prix,ZHO,Kick Sauber,11,2,2,HARD,96.365,16,23.7,18.2,92
2024,Bahrain Grand Prix,ZHO,Kick Sauber,12,2,3,HARD,96.995,15,23.7,18.2,90.2
2024,Bahrain Grand Prix,ZHO,Kick Sauber,13,2,4,HARD,97.436,13,23.7,18.2,88.4
2024,Bahrain Grand Prix,ZHO,Kick Sauber,14,2,5,HARD,97.482,12,23.7,18.2,86.6
2024,Bahrain Grand Prix,ZHO,Kick Sauber,15,2,6,HARD,97.5,11,23.7,18.2,84.8
2024,Bahrain Grand Prix,ZHO,Kick Sauber,16,2,7,HARD,97.659,9,23.7,18.2,83
