Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate,RowID,NormalizedLap
2025,Spanish Grand Prix,PIA,McLaren,32,2,10,MEDIUM,79.983,1,48.5,29.1,54.2,1594,4.24000000000001
2025,Spanish Grand Prix,PIA,McLaren,33,2,11,MEDIUM,80.387,1,48.5,29.1,52.4,1595,4.64400000000001
2025,Spanish Grand Prix,PIA,McLaren,34,2,12,MEDIUM,80.474,1,48.5,29.1,50.6,1596,4.73100000000001
2025,Spanish Grand Prix,PIA,McLaren,35,2,13,MEDIUM,80.15,1,48.5,29.1,48.8,1597,4.40700000000001
2025,Spanish Grand Prix,PIA,McLaren,36,2,14,MEDIUM,80.129,1,48.5,29.1,47,1598,4.38600000000001
2025,Spanish Grand Prix,PIA,McLaren,37,2,15,MEDIUM,80.457,1,48.5,29.1,45.2,1599,4.714
2025,Spanish Grand Prix,PIA,McLaren,38,2,16,MEDIUM,79.681,1,48.5,29.1,43.4,1600,3.938
2025,Spanish Grand Prix,PIA,McLaren,39,2,17,MEDIUM,79.945,1,48.5,29.1,41.6,1601,4.202
2025,Spanish Grand Prix,PIA,McLaren,40,2,18,MEDIUM,80.293,1,48.5,29.1,39.8,1602,4.55000000000001
2025,Spanish Grand Prix,PIA,McLaren,41,2,19,MEDIUM,80.125,1,48.5,29.1,38,1603,4.38200000000001
2025,Spanish Grand Prix,PIA,McLaren,42,2,20,MEDIUM,80.141,1,48.5,29.1,36.2,1604,4.39800000000001
2025,Spanish Grand Prix,PIA,McLaren,43,2,21,MEDIUM,79.489,1,48.5,29.1,34.4,1605,3.74600000000001
2025,Spanish Grand Prix,PIA,McLaren,44,2,22,MEDIUM,79.694,1,48.5,29.1,32.6,1606,3.95100000000001
2025,Spanish Grand Prix,PIA,McLaren,45,2,23,MEDIUM,79.438,1,48.5,29.1,30.8,1607,3.69500000000001
2025,Spanish Grand Prix,PIA,McLaren,46,2,24,MEDIUM,79.235,1,48.5,29.1,29,1608,3.492
2025,Spanish Grand Prix,PIA,McLaren,47,2,25,MEDIUM,79.63,1,48.5,29.1,27.2,1609,3.887
2025,Spanish Grand Prix,PIA,McLaren,52,3,6,SOFT,78.796,1,48.5,29.1,18.2,1610,3.05300000000001
2025,Spanish Grand Prix,PIA,McLaren,53,3,7,SOFT,77.885,1,48.5,29.1,16.4,1611,2.14200000000001
2025,Spanish Grand Prix,PIA,McLaren,62,4,10,SOFT,75.933,1,48.5,29.1,0.2,1612,0.190000000000012
2025,Spanish Grand Prix,PIA,McLaren,63,4,11,SOFT,76.377,1,48.5,29.1,0,1613,0.634
2025,Spanish Grand Prix,PIA,McLaren,64,4,12,SOFT,76.58,1,48.5,29.1,0,1614,0.837000000000003
2025,Spanish Grand Prix,PIA,McLaren,65,4,13,SOFT,76.994,1,48.5,29.1,0,1615,1.251
2025,Spanish Grand Prix,PIA,McLaren,66,4,14,SOFT,77.445,1,48.5,29.1,0,1616,1.702
