Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate,RowID,NormalizedLap,LapInStint,BestLap,DeltaBestLap,FuelNorm
2025,Bahrain Grand Prix,PIA,McLaren,56,3,24,MEDIUM,96.243,1,31.9,27.1,11,1199,1.46899999999999,20,95.375,0.867999999999995,0.101663585951941
2025,Bahrain Grand Prix,PIA,McLaren,57,3,25,MEDIUM,96.588,1,31.9,27.1,9.2,1200,1.81399999999999,21,95.375,1.21299999999999,0.0850277264325323
2025,Belgian Grand Prix,PIA,McLaren,14,2,2,MEDIUM,110.884,1,24.1,17,86.6,1201,5.178,1,105.706,5.178,0.800369685767098
2025,Belgian Grand Prix,PIA,McLaren,15,2,3,MEDIUM,109.089,1,24.1,17,84.8,1202,3.383,2,105.706,3.383,0.783733826247689
2025,Belgian Grand Prix,PIA,McLaren,16,2,4,MEDIUM,107.694,1,24.1,17,83,1203,1.988,3,105.706,1.988,0.767097966728281
2025,Belgian Grand Prix,PIA,McLaren,17,2,5,MEDIUM,107.251,1,24.1,17,81.2,1204,1.545,4,105.706,1.545,0.750462107208873
2025,Belgian Grand Prix,PIA,McLaren,18,2,6,MEDIUM,107.032,1,24.1,17,79.4,1205,1.32599999999999,5,105.706,1.32599999999999,0.733826247689464
2025,Belgian Grand Prix,PIA,McLaren,19,2,7,MEDIUM,106.762,1,24.1,17,77.6,1206,1.056,6,105.706,1.056,0.717190388170055
2025,Belgian Grand Prix,PIA,McLaren,20,2,8,MEDIUM,106.79,1,24.1,17,75.8,1207,1.084,7,105.706,1.084,0.700554528650647
2025,Belgian Grand Prix,PIA,McLaren,21,2,9,MEDIUM,106.486,1,24.1,17,74,1208,0.780000000000001,8,105.706,0.780000000000001,0.683918669131238
2025,Belgian Grand Prix,PIA,McLaren,22,2,10,MEDIUM,106.3,1,24.1,17,72.2,1209,0.593999999999994,9,105.706,0.593999999999994,0.66728280961183
2025,Belgian Grand Prix,PIA,McLaren,23,2,11,MEDIUM,106.433,1,24.1,17,70.4,1210,0.727000000000004,10,105.706,0.727000000000004,0.650646950092421
2025,Belgian Grand Prix,PIA,McLaren,24,2,12,MEDIUM,106.474,1,24.1,17,68.6,1211,0.768000000000001,11,105.706,0.768000000000001,0.634011090573013
2025,Belgian Grand Prix,PIA,McLaren,25,2,13,MEDIUM,106.415,1,24.1,17,66.8,1212,0.709000000000003,12,105.706,0.709000000000003,0.617375231053604
2025,Belgian Grand Prix,PIA,McLaren,26,2,14,MEDIUM,106.407,1,24.1,17,65,1213,0.700999999999993,13,105.706,0.700999999999993,0.600739371534196
2025,Belgian Grand Prix,PIA,McLaren,27,2,15,MEDIUM,106.243,1,24.1,17,63.2,1214,0.536999999999992,14,105.706,0.536999999999992,0.584103512014787
2025,Belgian Grand Prix,PIA,McLaren,28,2,16,MEDIUM,106.462,1,24.1,17,61.4,1215,0.756,15,105.706,0.756,0.567467652495379
2025,Belgian Grand Prix,PIA,McLaren,29,2,17,MEDIUM,106.171,1,24.1,17,59.6,1216,0.465000000000003,16,105.706,0.465000000000003,0.55083179297597
2025,Belgian Grand Prix,PIA,McLaren,30,2,18,MEDIUM,106.205,1,24.1,17,57.8,1217,0.498999999999995,17,105.706,0.498999999999995,0.534195933456562
2025,Belgian Grand Prix,PIA,McLaren,31,2,19,MEDIUM,106.242,1,24.1,17,56,1218,0.536000000000001,18,105.706,0.536000000000001,0.517560073937153
2025,Belgian Grand Prix,PIA,McLaren,32,2,20,MEDIUM,106.358,1,24.1,17,54.2,1219,0.652000000000001,19,105.706,0.652000000000001,0.500924214417745
2025,Belgian Grand Prix,PIA,McLaren,33,2,21,MEDIUM,106.663,1,24.1,17,52.4,1220,0.956999999999994,20,105.706,0.956999999999994,0.484288354898336
2025,Belgian Grand Prix,PIA,McLaren,34,2,22,MEDIUM,106.358,1,24.1,17,50.6,1221,0.652000000000001,21,105.706,0.652000000000001,0.467652495378928
2025,Belgian Grand Prix,PIA,McLaren,35,2,23,MEDIUM,106.444,1,24.1,17,48.8,1222,0.738,22,105.706,0.738,0.451016635859519
2025,Belgian Grand Prix,PIA,McLaren,36,2,24,MEDIUM,106.577,1,24.1,17,47,1223,0.870999999999995,23,105.706,0.870999999999995,0.434380776340111
2025,Belgian Grand Prix,PIA,McLaren,37,2,25,MEDIUM,106.483,1,24.1,17,45.2,1224,0.777000000000001,24,105.706,0.777000000000001,0.417744916820702
2025,Belgian Grand Prix,PIA,McLaren,38,2,26,MEDIUM,106.347,1,24.1,17,43.4,1225,0.640999999999991,25,105.706,0.640999999999991,0.401109057301294
2025,Belgian Grand Prix,PIA,McLaren,39,2,27,MEDIUM,106.498,1,24.1,17,41.6,1226,0.792000000000002,26,105.706,0.792000000000002,0.384473197781885
2025,Belgian Grand Prix,PIA,McLaren,40,2,28,MEDIUM,106.326,1,24.1,17,39.8,1227,0.61999999999999,27,105.706,0.61999999999999,0.367837338262477
2025,Belgian Grand Prix,PIA,McLaren,41,2,29,MEDIUM,106.144,1,24.1,17,38,1228,0.438000000000002,28,105.706,0.438000000000002,0.351201478743068
2025,Belgian Grand Prix,PIA,McLaren,42,2,30,MEDIUM,105.933,1,24.1,17,36.2,1229,0.227000000000004,29,105.706,0.227000000000004,0.33456561922366
2025,Belgian Grand Prix,PIA,McLaren,43,2,31,MEDIUM,105.706,1,24.1,17,34.4,1230,0,30,105.706,0,0.317929759704251
2025,Belgian Grand Prix,PIA,McLaren,44,2,32,MEDIUM,107.821,1,24.1,17,32.6,1231,2.11499999999999,31,105.706,2.11499999999999,0.301293900184843
2025,British Grand Prix,PIA,McLaren,45,3,2,MEDIUM,94.87,2,23.6,17.9,30.8,1232,6.122,1,89.337,5.533,0.284658040665434
2025,British Grand Prix,PIA,McLaren,46,3,3,MEDIUM,91.673,2,23.6,17.9,29,1233,2.925,2,89.337,2.336,0.268022181146026
2025,British Grand Prix,PIA,McLaren,47,3,4,MEDIUM,90.609,2,23.6,17.9,27.2,1234,1.86099999999999,3,89.337,1.27199999999999,0.251386321626617
2025,British Grand Prix,PIA,McLaren,48,3,5,MEDIUM,90.817,2,23.6,17.9,25.4,1235,2.06899999999999,4,89.337,1.47999999999999,0.234750462107209
2025,British Grand Prix,PIA,McLaren,49,3,6,MEDIUM,90.209,2,23.6,17.9,23.6,1236,1.461,5,89.337,0.872,0.2181146025878
2025,British Grand Prix,PIA,McLaren,50,3,7,MEDIUM,89.686,2,23.6,17.9,21.8,1237,0.938000000000002,6,89.337,0.349000000000004,0.201478743068392
2025,British Grand Prix,PIA,McLaren,51,3,8,MEDIUM,89.337,2,23.6,17.9,20,1238,0.588999999999999,7,89.337,0,0.184842883548983
2025,British Grand Prix,PIA,McLaren,52,3,9,MEDIUM,92.34,2,23.6,17.9,18.2,1239,3.592,8,89.337,3.003,0.168207024029575
2025,Canadian Grand Prix,PIA,McLaren,2,1,2,MEDIUM,77.51,4,49.3,24,108.2,1240,3.25500000000001,1,76.209,1.301,1
2025,Canadian Grand Prix,PIA,McLaren,3,1,3,MEDIUM,76.714,4,49.3,24,106.4,1241,2.459,2,76.209,0.504999999999995,0.983364140480592
2025,Canadian Grand Prix,PIA,McLaren,4,1,4,MEDIUM,76.537,4,49.3,24,104.6,1242,2.28200000000001,3,76.209,0.328000000000003,0.966728280961183
2025,Canadian Grand Prix,PIA,McLaren,5,1,5,MEDIUM,76.397,4,49.3,24,102.8,1243,2.14200000000001,4,76.209,0.188000000000002,0.950092421441774
2025,Canadian Grand Prix,PIA,McLaren,6,1,6,MEDIUM,76.209,4,49.3,24,101,1244,1.95400000000001,5,76.209,0,0.933456561922366
2025,Canadian Grand Prix,PIA,McLaren,7,1,7,MEDIUM,76.456,4,49.3,24,99.2,1245,2.20100000000001,6,76.209,0.247,0.916820702402958
2025,Canadian Grand Prix,PIA,McLaren,8,1,8,MEDIUM,76.381,4,49.3,24,97.4,1246,2.126,7,76.209,0.171999999999997,0.900184842883549
2025,Canadian Grand Prix,PIA,McLaren,9,1,9,MEDIUM,76.714,4,49.3,24,95.6,1247,2.459,8,76.209,0.504999999999995,0.88354898336414
2025,Canadian Grand Prix,PIA,McLaren,10,1,10,MEDIUM,76.775,4,49.3,24,93.8,1248,2.52000000000001,9,76.209,0.566000000000003,0.866913123844732
2025,Canadian Grand Prix,PIA,McLaren,11,1,11,MEDIUM,76.599,4,49.3,24,92,1249,2.34400000000001,10,76.209,0.390000000000001,0.850277264325323
2025,Canadian Grand Prix,PIA,McLaren,12,1,12,MEDIUM,76.937,3,49.3,24,90.2,1250,2.682,11,76.209,0.727999999999994,0.833641404805915
2025,Canadian Grand Prix,PIA,McLaren,13,1,13,MEDIUM,76.974,2,49.3,24,88.4,1251,2.71900000000001,12,76.209,0.765000000000001,0.817005545286506
2025,Canadian Grand Prix,PIA,McLaren,14,1,14,MEDIUM,77.023,1,49.3,24,86.6,1252,2.768,13,76.209,0.813999999999993,0.800369685767098
2025,Canadian Grand Prix,PIA,McLaren,19,2,3,HARD,76.705,6,49.3,24,77.6,1253,2.45,1,75.203,1.502,0.717190388170055
2025,Canadian Grand Prix,PIA,McLaren,20,2,4,HARD,75.886,6,49.3,24,75.8,1254,1.631,2,75.203,0.682999999999993,0.700554528650647
2025,Canadian Grand Prix,PIA,McLaren,21,2,5,HARD,75.826,6,49.3,24,74,1255,1.571,3,75.203,0.62299999999999,0.683918669131238
2025,Canadian Grand Prix,PIA,McLaren,22,2,6,HARD,76.049,6,49.3,24,72.2,1256,1.79400000000001,4,75.203,0.846000000000004,0.66728280961183
2025,Canadian Grand Prix,PIA,McLaren,23,2,7,HARD,75.95,6,49.3,24,70.4,1257,1.69500000000001,5,75.203,0.747,0.650646950092421
2025,Canadian Grand Prix,PIA,McLaren,24,2,8,HARD,75.775,6,49.3,24,68.6,1258,1.52000000000001,6,75.203,0.572000000000003,0.634011090573013
2025,Canadian Grand Prix,PIA,McLaren,25,2,9,HARD,75.903,6,49.3,24,66.8,1259,1.64800000000001,7,75.203,0.700000000000003,0.617375231053604
2025,Canadian Grand Prix,PIA,McLaren,26,2,10,HARD,75.764,6,49.3,24,65,1260,1.509,8,75.203,0.560999999999993,0.600739371534196
2025,Canadian Grand Prix,PIA,McLaren,27,2,11,HARD,75.694,6,49.3,24,63.2,1261,1.43900000000001,9,75.203,0.491,0.584103512014787
2025,Canadian Grand Prix,PIA,McLaren,28,2,12,HARD,75.582,5,49.3,24,61.4,1262,1.327,10,75.203,0.378999999999991,0.567467652495379
2025,Canadian Grand Prix,PIA,McLaren,29,2,13,HARD,75.739,4,49.3,24,59.6,1263,1.48400000000001,11,75.203,0.536000000000001,0.55083179297597
2025,Canadian Grand Prix,PIA,McLaren,30,2,14,HARD,75.272,4,49.3,24,57.8,1264,1.01700000000001,12,75.203,0.0690000000000026,0.534195933456562
2025,Canadian Grand Prix,PIA,McLaren,31,2,15,HARD,75.373,4,49.3,24,56,1265,1.11800000000001,13,75.203,0.170000000000002,0.517560073937153
2025,Canadian Grand Prix,PIA,McLaren,32,2,16,HARD,75.415,4,49.3,24,54.2,1266,1.16000000000001,14,75.203,0.212000000000003,0.500924214417745
2025,Canadian Grand Prix,PIA,McLaren,33,2,17,HARD,75.438,4,49.3,24,52.4,1267,1.18300000000001,15,75.203,0.234999999999999,0.484288354898336
2025,Canadian Grand Prix,PIA,McLaren,34,2,18,HARD,75.323,4,49.3,24,50.6,1268,1.068,16,75.203,0.11999999999999,0.467652495378928
2025,Canadian Grand Prix,PIA,McLaren,35,2,19,HARD,75.444,4,49.3,24,48.8,1269,1.18900000000001,17,75.203,0.241,0.451016635859519
2025,Canadian Grand Prix,PIA,McLaren,36,2,20,HARD,75.717,4,49.3,24,47,1270,1.462,18,75.203,0.513999999999996,0.434380776340111
2025,Canadian Grand Prix,PIA,McLaren,37,2,21,HARD,75.255,3,49.3,24,45.2,1271,1,19,75.203,0.0519999999999925,0.417744916820702
2025,Canadian Grand Prix,PIA,McLaren,38,2,22,HARD,75.203,2,49.3,24,43.4,1272,0.948000000000008,20,75.203,0,0.401109057301294
2025,Canadian Grand Prix,PIA,McLaren,39,2,23,HARD,75.662,2,49.3,24,41.6,1273,1.40700000000001,21,75.203,0.459000000000003,0.384473197781885
2025,Canadian Grand Prix,PIA,McLaren,40,2,24,HARD,75.761,2,49.3,24,39.8,1274,1.506,22,75.203,0.557999999999993,0.367837338262477
2025,Canadian Grand Prix,PIA,McLaren,41,2,25,HARD,75.417,2,49.3,24,38,1275,1.16200000000001,23,75.203,0.213999999999999,0.351201478743068
2025,Canadian Grand Prix,PIA,McLaren,42,2,26,HARD,75.441,1,49.3,24,36.2,1276,1.18600000000001,24,75.203,0.238,0.33456561922366
2025,Canadian Grand Prix,PIA,McLaren,43,2,27,HARD,75.653,1,49.3,24,34.4,1277,1.39800000000001,25,75.203,0.450000000000003,0.317929759704251
2025,Canadian Grand Prix,PIA,McLaren,50,3,5,HARD,74.531,5,49.3,24,21.8,1278,0.27600000000001,1,74.255,0.27600000000001,0.201478743068392
2025,Canadian Grand Prix,PIA,McLaren,51,3,6,HARD,74.719,5,49.3,24,20,1279,0.463999999999999,2,74.255,0.463999999999999,0.184842883548983
2025,Canadian Grand Prix,PIA,McLaren,52,3,7,HARD,74.584,5,49.3,24,18.2,1280,0.329000000000008,3,74.255,0.329000000000008,0.168207024029575
2025,Canadian Grand Prix,PIA,McLaren,53,3,8,HARD,74.643,4,49.3,24,16.4,1281,0.388000000000005,4,74.255,0.388000000000005,0.151571164510166
2025,Canadian Grand Prix,PIA,McLaren,54,3,9,HARD,74.989,4,49.3,24,14.6,1282,0.734000000000009,5,74.255,0.734000000000009,0.134935304990758
2025,Canadian Grand Prix,PIA,McLaren,55,3,10,HARD,74.497,4,49.3,24,12.8,1283,0.242000000000004,6,74.255,0.242000000000004,0.118299445471349
2025,Canadian Grand Prix,PIA,McLaren,56,3,11,HARD,75.526,4,49.3,24,11,1284,1.271,7,74.255,1.271,0.101663585951941
2025,Canadian Grand Prix,PIA,McLaren,57,3,12,HARD,74.366,4,49.3,24,9.2,1285,0.111000000000004,8,74.255,0.111000000000004,0.0850277264325323
2025,Canadian Grand Prix,PIA,McLaren,58,3,13,HARD,75.324,4,49.3,24,7.4,1286,1.069,9,74.255,1.069,0.0683918669131238
2025,Canadian Grand Prix,PIA,McLaren,59,3,14,HARD,75.104,4,49.3,24,5.6,1287,0.849000000000004,10,74.255,0.849000000000004,0.0517560073937153
2025,Canadian Grand Prix,PIA,McLaren,60,3,15,HARD,74.498,4,49.3,24,3.8,1288,0.243000000000009,11,74.255,0.243000000000009,0.0351201478743068
2025,Canadian Grand Prix,PIA,McLaren,61,3,16,HARD,74.368,4,49.3,24,2,1289,0.113,12,74.255,0.113,0.0184842883548983
2025,Canadian Grand Prix,PIA,McLaren,62,3,17,HARD,74.268,4,49.3,24,0.2,1290,0.0130000000000052,13,74.255,0.0130000000000052,0.00184842883548983
2025,Canadian Grand Prix,PIA,McLaren,63,3,18,HARD,74.363,4,49.3,24,0,1291,0.108000000000004,14,74.255,0.108000000000004,0
2025,Canadian Grand Prix,PIA,McLaren,64,3,19,HARD,74.255,4,49.3,24,0,1292,0,15,74.255,0,0
2025,Canadian Grand Prix,PIA,McLaren,65,3,20,HARD,74.409,4,49.3,24,0,1293,0.154000000000011,16,74.255,0.154000000000011,0
2025,Canadian Grand Prix,PIA,McLaren,66,3,21,HARD,75.441,4,49.3,24,0,1294,1.18600000000001,17,74.255,1.18600000000001,0
2025,Chinese Grand Prix,PIA,McLaren,2,1,2,MEDIUM,97.551,1,35.8,27.2,108.2,1295,2.03100000000001,1,97.551,0,1
2025,Chinese Grand Prix,PIA,McLaren,4,1,4,MEDIUM,97.804,1,35.8,27.2,104.6,1296,2.28400000000001,2,97.551,0.253,0.966728280961183
2025,Chinese Grand Prix,PIA,McLaren,5,1,5,MEDIUM,98.082,1,35.8,27.2,102.8,1297,2.562,3,97.551,0.530999999999992,0.950092421441774
2025,Chinese Grand Prix,PIA,McLaren,7,1,7,MEDIUM,97.898,1,35.8,27.2,99.2,1298,2.378,4,97.551,0.346999999999994,0.916820702402958
2025,Chinese Grand Prix,PIA,McLaren,8,1,8,MEDIUM,98.193,1,35.8,27.2,97.4,1299,2.673,5,97.551,0.641999999999996,0.900184842883549
2025,Chinese Grand Prix,PIA,McLaren,9,1,9,MEDIUM,98.199,1,35.8,27.2,95.6,1300,2.679,6,97.551,0.647999999999996,0.88354898336414
2025,Chinese Grand Prix,PIA,McLaren,10,1,10,MEDIUM,97.994,1,35.8,27.2,93.8,1301,2.474,7,97.551,0.442999999999998,0.866913123844732
2025,Chinese Grand Prix,PIA,McLaren,11,1,11,MEDIUM,98.124,1,35.8,27.2,92,1302,2.604,8,97.551,0.572999999999993,0.850277264325323
2025,Chinese Grand Prix,PIA,McLaren,12,1,12,MEDIUM,98.113,1,35.8,27.2,90.2,1303,2.593,9,97.551,0.561999999999998,0.833641404805915
2025,Chinese Grand Prix,PIA,McLaren,17,2,3,HARD,96.891,1,35.8,27.2,81.2,1304,1.37100000000001,1,95.52,1.37100000000001,0.750462107208873
2025,Chinese Grand Prix,PIA,McLaren,18,2,4,HARD,97.171,1,35.8,27.2,79.4,1305,1.65100000000001,2,95.52,1.65100000000001,0.733826247689464
2025,Chinese Grand Prix,PIA,McLaren,19,2,5,HARD,97.211,1,35.8,27.2,77.6,1306,1.691,3,95.52,1.691,0.717190388170055
2025,Chinese Grand Prix,PIA,McLaren,20,2,6,HARD,97.408,1,35.8,27.2,75.8,1307,1.88800000000001,4,95.52,1.88800000000001,0.700554528650647
2025,Chinese Grand Prix,PIA,McLaren,21,2,7,HARD,97.985,1,35.8,27.2,74,1308,2.465,5,95.52,2.465,0.683918669131238
2025,Chinese Grand Prix,PIA,McLaren,22,2,8,HARD,97.738,1,35.8,27.2,72.2,1309,2.218,6,95.52,2.218,0.66728280961183
2025,Chinese Grand Prix,PIA,McLaren,23,2,9,HARD,97.232,1,35.8,27.2,70.4,1310,1.712,7,95.52,1.712,0.650646950092421
2025,Chinese Grand Prix,PIA,McLaren,24,2,10,HARD,96.97,1,35.8,27.2,68.6,1311,1.45,8,95.52,1.45,0.634011090573013
2025,Chinese Grand Prix,PIA,McLaren,25,2,11,HARD,97.185,1,35.8,27.2,66.8,1312,1.66500000000001,9,95.52,1.66500000000001,0.617375231053604
2025,Chinese Grand Prix,PIA,McLaren,26,2,12,HARD,97.186,1,35.8,27.2,65,1313,1.66600000000001,10,95.52,1.66600000000001,0.600739371534196
2025,Chinese Grand Prix,PIA,McLaren,27,2,13,HARD,97.112,1,35.8,27.2,63.2,1314,1.592,11,95.52,1.592,0.584103512014787
2025,Chinese Grand Prix,PIA,McLaren,28,2,14,HARD,97.001,1,35.8,27.2,61.4,1315,1.48100000000001,12,95.52,1.48100000000001,0.567467652495379
2025,Chinese Grand Prix,PIA,McLaren,29,2,15,HARD,96.533,1,35.8,27.2,59.6,1316,1.01300000000001,13,95.52,1.01300000000001,0.55083179297597
2025,Chinese Grand Prix,PIA,McLaren,30,2,16,HARD,96.81,1,35.8,27.2,57.8,1317,1.29000000000001,14,95.52,1.29000000000001,0.534195933456562
2025,Chinese Grand Prix,PIA,McLaren,31,2,17,HARD,96.662,1,35.8,27.2,56,1318,1.14200000000001,15,95.52,1.14200000000001,0.517560073937153
2025,Chinese Grand Prix,PIA,McLaren,32,2,18,HARD,96.698,1,35.8,27.2,54.2,1319,1.178,16,95.52,1.178,0.500924214417745
2025,Chinese Grand Prix,PIA,McLaren,33,2,19,HARD,96.449,1,35.8,27.2,52.4,1320,0.929000000000002,17,95.52,0.929000000000002,0.484288354898336
2025,Chinese Grand Prix,PIA,McLaren,34,2,20,HARD,96.804,1,35.8,27.2,50.6,1321,1.28400000000001,18,95.52,1.28400000000001,0.467652495378928
2025,Chinese Grand Prix,PIA,McLaren,35,2,21,HARD,96.64,1,35.8,27.2,48.8,1322,1.12,19,95.52,1.12,0.451016635859519
2025,Chinese Grand Prix,PIA,McLaren,36,2,22,HARD,96.795,1,35.8,27.2,47,1323,1.27500000000001,20,95.52,1.27500000000001,0.434380776340111
2025,Chinese Grand Prix,PIA,McLaren,37,2,23,HARD,96.69,1,35.8,27.2,45.2,1324,1.17,21,95.52,1.17,0.417744916820702
2025,Chinese Grand Prix,PIA,McLaren,38,2,24,HARD,96.527,1,35.8,27.2,43.4,1325,1.00700000000001,22,95.52,1.00700000000001,0.401109057301294
2025,Chinese Grand Prix,PIA,McLaren,39,2,25,HARD,96.2,1,35.8,27.2,41.6,1326,0.680000000000007,23,95.52,0.680000000000007,0.384473197781885
2025,Chinese Grand Prix,PIA,McLaren,40,2,26,HARD,96.009,1,35.8,27.2,39.8,1327,0.489000000000004,24,95.52,0.489000000000004,0.367837338262477
2025,Chinese Grand Prix,PIA,McLaren,41,2,27,HARD,96.028,1,35.8,27.2,38,1328,0.50800000000001,25,95.52,0.50800000000001,0.351201478743068
2025,Chinese Grand Prix,PIA,McLaren,42,2,28,HARD,96.319,1,35.8,27.2,36.2,1329,0.799000000000007,26,95.52,0.799000000000007,0.33456561922366
2025,Chinese Grand Prix,PIA,McLaren,43,2,29,HARD,96.366,1,35.8,27.2,34.4,1330,0.846000000000004,27,95.52,0.846000000000004,0.317929759704251
2025,Chinese Grand Prix,PIA,McLaren,44,2,30,HARD,96.533,1,35.8,27.2,32.6,1331,1.01300000000001,28,95.52,1.01300000000001,0.301293900184843
2025,Chinese Grand Prix,PIA,McLaren,45,2,31,HARD,96.674,1,35.8,27.2,30.8,1332,1.15400000000001,29,95.52,1.15400000000001,0.284658040665434
2025,Chinese Grand Prix,PIA,McLaren,46,2,32,HARD,96.46,1,35.8,27.2,29,1333,0.939999999999998,30,95.52,0.939999999999998,0.268022181146026
2025,Chinese Grand Prix,PIA,McLaren,47,2,33,HARD,96.139,1,35.8,27.2,27.2,1334,0.619,31,95.52,0.619,0.251386321626617
2025,Chinese Grand Prix,PIA,McLaren,48,2,34,HARD,96.002,1,35.8,27.2,25.4,1335,0.481999999999999,32,95.52,0.481999999999999,0.234750462107209
2025,Chinese Grand Prix,PIA,McLaren,49,2,35,HARD,95.968,1,35.8,27.2,23.6,1336,0.448000000000008,33,95.52,0.448000000000008,0.2181146025878
2025,Chinese Grand Prix,PIA,McLaren,50,2,36,HARD,95.624,1,35.8,27.2,21.8,1337,0.103999999999999,34,95.52,0.103999999999999,0.201478743068392
2025,Chinese Grand Prix,PIA,McLaren,51,2,37,HARD,96.107,1,35.8,27.2,20,1338,0.587000000000003,35,95.52,0.587000000000003,0.184842883548983
2025,Chinese Grand Prix,PIA,McLaren,52,2,38,HARD,95.78,1,35.8,27.2,18.2,1339,0.260000000000005,36,95.52,0.260000000000005,0.168207024029575
2025,Chinese Grand Prix,PIA,McLaren,53,2,39,HARD,95.52,1,35.8,27.2,16.4,1340,0,37,95.52,0,0.151571164510166
2025,Chinese Grand Prix,PIA,McLaren,54,2,40,HARD,95.641,1,35.8,27.2,14.6,1341,0.121000000000009,38,95.52,0.121000000000009,0.134935304990758
2025,Chinese Grand Prix,PIA,McLaren,55,2,41,HARD,95.976,1,35.8,27.2,12.8,1342,0.456000000000003,39,95.52,0.456000000000003,0.118299445471349
2025,Chinese Grand Prix,PIA,McLaren,56,2,42,HARD,96.934,1,35.8,27.2,11,1343,1.414,40,95.52,1.414,0.101663585951941
2025,Emilia Romagna Grand Prix,PIA,McLaren,2,1,2,MEDIUM,81.601,2,42.7,24,108.2,1344,2.70699999999999,1,81.096,0.504999999999995,1
2025,Emilia Romagna Grand Prix,PIA,McLaren,3,1,3,MEDIUM,81.345,2,42.7,24,106.4,1345,2.45099999999999,2,81.096,0.248999999999995,0.983364140480592
2025,Emilia Romagna Grand Prix,PIA,McLaren,4,1,4,MEDIUM,81.29,2,42.7,24,104.6,1346,2.396,3,81.096,0.194000000000003,0.966728280961183
2025,Emilia Romagna Grand Prix,PIA,McLaren,5,1,5,MEDIUM,81.096,2,42.7,24,102.8,1347,2.202,4,81.096,0,0.950092421441774
2025,Emilia Romagna Grand Prix,PIA,McLaren,6,1,6,MEDIUM,81.316,2,42.7,24,101,1348,2.422,5,81.096,0.219999999999999,0.933456561922366
2025,Emilia Romagna Grand Prix,PIA,McLaren,7,1,7,MEDIUM,81.407,2,42.7,24,99.2,1349,2.51299999999999,6,81.096,0.310999999999993,0.916820702402958
2025,Emilia Romagna Grand Prix,PIA,McLaren,8,1,8,MEDIUM,81.178,2,42.7,24,97.4,1350,2.28399999999999,7,81.096,0.0819999999999936,0.900184842883549
2025,Emilia Romagna Grand Prix,PIA,McLaren,9,1,9,MEDIUM,81.168,2,42.7,24,95.6,1351,2.274,8,81.096,0.0720000000000027,0.88354898336414
2025,Emilia Romagna Grand Prix,PIA,McLaren,10,1,10,MEDIUM,81.742,2,42.7,24,93.8,1352,2.848,9,81.096,0.646000000000001,0.866913123844732
2025,Emilia Romagna Grand Prix,PIA,McLaren,11,1,11,MEDIUM,81.741,2,42.7,24,92,1353,2.84699999999999,10,81.096,0.644999999999996,0.850277264325323
2025,Emilia Romagna Grand Prix,PIA,McLaren,16,2,3,HARD,80.885,11,42.7,24,83,1354,1.991,1,80.698,0.187000000000012,0.767097966728281
2025,Emilia Romagna Grand Prix,PIA,McLaren,17,2,4,HARD,81.908,11,42.7,24,81.2,1355,3.014,2,80.698,1.21000000000001,0.750462107208873
2025,Emilia Romagna Grand Prix,PIA,McLaren,18,2,5,HARD,82.16,10,42.7,24,79.4,1356,3.26599999999999,3,80.698,1.462,0.733826247689464
2025,Emilia Romagna Grand Prix,PIA,McLaren,19,2,6,HARD,81.572,9,42.7,24,77.6,1357,2.678,4,80.698,0.874000000000009,0.717190388170055
2025,Emilia Romagna Grand Prix,PIA,McLaren,20,2,7,HARD,81.553,8,42.7,24,75.8,1358,2.65899999999999,5,80.698,0.855000000000004,0.700554528650647
2025,Emilia Romagna Grand Prix,PIA,McLaren,21,2,8,HARD,81.403,8,42.7,24,74,1359,2.509,6,80.698,0.705000000000013,0.683918669131238
2025,Emilia Romagna Grand Prix,PIA,McLaren,22,2,9,HARD,80.939,7,42.7,24,72.2,1360,2.04499999999999,7,80.698,0.241,0.66728280961183
2025,Emilia Romagna Grand Prix,PIA,McLaren,23,2,10,HARD,80.74,7,42.7,24,70.4,1361,1.84599999999999,8,80.698,0.0420000000000016,0.650646950092421
2025,Emilia Romagna Grand Prix,PIA,McLaren,24,2,11,HARD,80.698,7,42.7,24,68.6,1362,1.80399999999999,9,80.698,0,0.634011090573013
2025,Emilia Romagna Grand Prix,PIA,McLaren,25,2,12,HARD,81.516,7,42.7,24,66.8,1363,2.622,10,80.698,0.818000000000012,0.617375231053604
2025,Emilia Romagna Grand Prix,PIA,McLaren,26,2,13,HARD,81.605,6,42.7,24,65,1364,2.711,11,80.698,0.907000000000011,0.600739371534196
2025,Emilia Romagna Grand Prix,PIA,McLaren,27,2,14,HARD,80.942,5,42.7,24,63.2,1365,2.04799999999999,12,80.698,0.244,0.584103512014787
2025,Emilia Romagna Grand Prix,PIA,McLaren,33,3,3,HARD,79.769,4,42.7,24,52.4,1366,0.875,1,78.894,0.875,0.484288354898336
2025,Emilia Romagna Grand Prix,PIA,McLaren,34,3,4,HARD,79.774,4,42.7,24,50.6,1367,0.879999999999995,2,78.894,0.879999999999995,0.467652495378928
2025,Emilia Romagna Grand Prix,PIA,McLaren,35,3,5,HARD,79.656,4,42.7,24,48.8,1368,0.762,3,78.894,0.762,0.451016635859519
2025,Emilia Romagna Grand Prix,PIA,McLaren,36,3,6,HARD,79.741,4,42.7,24,47,1369,0.846999999999994,4,78.894,0.846999999999994,0.434380776340111
